D0,PD9
D1,PD8
D2,PD0
D3,PE9
D4,PE0
D5,PE10
D6,PD5
D7,PE11
D8,PD12
D9,PD7
D10,PA3
D11,PG2
D12,PG1
D13,PE15
D14,PC1
D15,PH9

# Ax header pins are connected directly to the following digital IO
A0D,PF5
A1D,PC10
A2D,PF6
A3D,PA2
A4D,PC12
A5D,PH2

# Ax header pins are connected to the following analog IO via an op-amp in voltage-follower mode running at 1.8V
A0,PA8
A1,PA9
A2,PA10
A3,PA12
A4,PF3
A5,PG15

-UART1_TX,PE5
-UART1_RX,PE6
-UART3_TX,PD8
-UART3_RX,PD9

-I2C1_SCL,PH9
-I2C1_SDA,PC1

-SPI5_CS,PA3
-SPI5_SCK,PE15
-SPI5_MISO,PG1
-SPI5_MOSI,PG2

-BUTTON,PC13
LED_BLUE,PG8
LED_RED,PG10
LED_GREEN,PG0

-XSPIM_P2_DQS,PN0
-XSPIM_P2_CS,PN1
-XSPIM_P2_IO0,PN2
-XSPIM_P2_IO1,PN3
-XSPIM_P2_IO2,PN4
-XSPIM_P2_IO3,PN5
-XSPIM_P2_SCK,PN6
-XSPIM_P2_IO4,PN8
-XSPIM_P2_IO5,PN9
-XSPIM_P2_IO6,PN10
-XSPIM_P2_IO7,PN11
