LED_RED,PB7
SW,PB9
PA0,PA0
PA1,PA1
QSPI_CSN,PA2
QSPI_CLK,PA3
PA4,PA4
PA5,PA5
QSPI_IO3,PA6
QSPI_IO2,PA7
PA8,PA8
PA9,PA9
PA10,PA10
USB_DN,PA11
USB_DP,PA12
PA13,PA13
PA14,PA14
PA15,PA15
QSPI_IO1,PB0
QSPI_IO0,PB1
PB2,PB2
PB3,PB3
PB4,PB4
PB5,PB5
PB6,PB6
PB7,PB7
BOOT0,PB8
PB9,PB9
PB10,PB10
PB11,PB11
SPI2_NSS,PB12
SPI2_SCK,PB13
SPI2_MISO,PB14
SPI2_MOSI,PB15
PC0,PC0
PC1,PC1
PC2,PC2
PC3,PC3
PC4,PC4
PC5,PC5
I2C4_SCL,PC6
I2C4_SDA,PC7
PC8,PC8
PC9,PC9
UART4_TX,PC10
UART4_RX,PC11
PC12,PC12
PC13,PC13
OSC32_IN,PC14
OSC32_OUT,PC15
PD2,PD2
OSC_IN,PF0
OSC_OUT,PF1
RSTN,PG10
P2,PC13
P3,PB10
P4,PC8
P5,PC9
P6,PA10
P7,PA13
P8,PA14
P9,PA15
P10,PC12
P11,PD2
P12,PB3
P13,PB4
P14,PB5
P15,PB6
P16,PB8
P17,PC6
P18,PC7
P23,PB9
P25,PA11
P26,PA12
P27,PB14
P28,PB15
P29,PB13
P30,PB12
P31,PC0
P32,PC1
P33,PC2
P34,PC3
P35,PA0
P36,PA1
P37,PA9
P38,PA8
P39,PA4
P40,PA5
P41,PC4
P42,PC5
P43,PB2
P44,PB11
P45,PG10
P46,PC11
P47,PC10
