D0,GPIO_AD_B1_09
D1,GPIO_AD_B1_08
D2,GPIO_AD_B0_09
D3,GPIO_AD_B0_07
D4,GPIO_AD_B0_05
D5,GPIO_AD_B0_06
D6,GPIO_AD_B0_14
D7,GPIO_AD_B1_06
D8,GPIO_AD_B1_07
D9,GPIO_AD_B0_15
D10,GPIO_AD_B0_11
D11,GPIO_AD_B0_12
D12,GPIO_AD_B0_13
D13,GPIO_AD_B0_10
D14,GPIO_SD_B1_03
D15,GPIO_SD_B1_02
A0,GPIO_AD_B1_10
A1,GPIO_AD_B1_11
A2,GPIO_AD_B1_12
A3,GPIO_AD_B1_13
A4,GPIO_AD_B1_15
A5,GPIO_AD_B1_14
RX,GPIO_AD_B1_09
TX,GPIO_AD_B1_08
SDA,GPIO_AD_B1_15
SCL,GPIO_AD_B1_14
I2C_SCL,GPIO_SD_B1_02
I2C_SDA,GPIO_SD_B1_03
SCK,GPIO_AD_B0_10
SDI,GPIO_AD_B0_13
SDO,GPIO_AD_B0_12
CS,GPIO_AD_B0_11
LED_GREEN,GPIO_AD_B0_05
