G2,PA0
BUS2,PA0
BATT_SENSE,PA1
UART_TX1,PA2
UART_RX1,PA3
AUD_LRCLK,PA4
SPI_SCK,PA5
SPI_MISO,PA6
SPI_CIPO,PA6
SPI_MOSI,PA7
SPI_COPI,PA7
G1,PA8
BUS1,PA8
USB_DN,PA11
USB_DP,PA12
SWDIO,PA13
SWDCK,PA14
STATUS_LED,PA15
A1,PB0
I2C_INT,PB1
AUD_BCLK,PB3
AUD_OUT,PB4
AUD_IN,PB5
I2C_SCL1,PB6
I2C_SDA1,PB7
CAN_RX,PB8
CAN_TX,PB9
I2C_SCL,PB10
I2C_SDA,PB11
USB_HOST_ID,PB12
G11,PB12
USB_HOST_VBUS,PB13
G10,PB13
USB_HOST_DN,PB14
USB_HOST_DP,PB15
D0,PC0
D1,PC1
G6,PC2
BUS6,PC2
SPI_FLASH_CS,PC3
SPI_CS,PC4
A0,PC5
PWM0,PC6
PWM1,PC7
G3,PC8
BUS3,PC8
G4,PC9
BUS4,PC9
SPI_FLASH_SCK,PC10
SPI_FLASH_MISO,PC11
SPI_FLASH_MOSI,PC12
G5,PC13
BUS5,PC13
OSC32_IN,PC14
OSC32_OUT,PC15
G0,PD2
BUS0,PD2
