D0,GPIO_DISP_B2_11
D1,GPIO_DISP_B2_10
D2,GPIO_DISP_B2_12
D3,GPIO_AD_04
D4,GPIO_AD_06
D5,GPIO_AD_05
D6,GPIO_AD_00
D7,GPIO_AD_14
D8,GPIO_AD_07
D9,GPIO_AD_01
D10,GPIO_AD_29
D11,GPIO_AD_30
D12,GPIO_AD_31
D13,GPIO_AD_28
D14,GPIO_LPSR_04
D15,GPIO_LPSR_05
D16,GPIO_AD_19
D17,GPIO_DISP_B2_12
D18,GPIO_AD_18
D19,GPIO_AD_20
D20,GPIO_AD_21
D21,GPIO_AD_22
D22,GPIO_AD_23
D23,GPIO_AD_17
D24,GPIO_LPSR_12
D25,GPIO_LPSR_11
D26,GPIO_LPSR_10
D27,GPIO_LPSR_09
D29,GPIO_DISP_B2_11
D30,GPIO_DISP_B2_10
D31,GPIO_AD_05
D32,GPIO_AD_04
D33,GPIO_AD_03
D34,GPIO_AD_02
D35,GPIO_AD_01
D36,GPIO_AD_00
A0,GPIO_AD_10
A1,GPIO_AD_11
A2,GPIO_AD_12
A3,GPIO_AD_13
A4,GPIO_AD_09
A5,GPIO_AD_08
RX,GPIO_DISP_B2_11
TX,GPIO_DISP_B2_10
SCL,GPIO_LPSR_05
SDA,GPIO_LPSR_04
SCK,GPIO_AD_28
SDI,GPIO_AD_31
SDO,GPIO_AD_30
CS,GPIO_AD_29
LED1,GPIO_AD_04
LED2,GPIO_AD_26
MCK,GPIO_AD_17
SCK_RX,GPIO_AD_19
WS_RX,GPIO_AD_18
SD_RX,GPIO_AD_20
SCK_TX,GPIO_AD_22
WS_TX,GPIO_AD_23
SD_TX,GPIO_AD_21
